Nom;Adresse;Téléphone;Site web;Zone;Trouble cognitif léger;Trouble cognitif sévère;Bilanter;Orienter - Domicile;Orienter - Structures;Troubles du comportement 3;Pas d'aidant, Epuisement de l'aidant 3;Maltraitance 3;Perte d'autonomie 2;Chute 2;Déficit sensoriel génants|1;Logement inadapté|1;Faibles ressources économiques|1;Isolement familial et géographique|1;Couleurs
hébergement temporaire Besses : Saint Anestezes ;rue de la resistance 63610 BESSE ET SAINT ANASTAISE;04 73 79 55 40;;Issoire;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hÈbergement temporaire Besses : Saint Anestezes ;rue de la resistance 63610 BESSE ET SAINT ANASTAISE;04 73 79 55 40;;Issoire;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Blanzat : La colombe;37 place de la Fradière 63112 Blanzat;04 73 77 37 77;;Clermont Ferrand;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Blanzat : La colombe;37 place de la Fradière 63112 Blanzat;04 73 77 37 77;;Clermont Ferrand;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Ceyrat : Bois Vallon , Le Lys blanc ;28 rue Vercingétorix 63122 Ceyrat;04 73 61 54 54;;Clermont Ferrand;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Ceyrat : Bois Vallon , Le Lys blanc ;28 rue Vercingétorix 63122 Ceyrat;04 73 61 54 54;;Clermont Ferrand;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Chabreloche : Résidence chandalon ;route d'Arconsat 63250 Chabreloche;04 73 94 49 30;;Thiers;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Chabreloche : Résidence chandalon ;route d'Arconsat 63250 Chabreloche;04 73 94 49 30;;Thiers;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Chamalières: Les Savarounes ;1 rue du roc blanc 63 400 Chamalières;04 73 31 76 00;www.ehpad-les-savarounes.com;Clermont Ferrand;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Chamalières: Les Savarounes ;1 rue du roc blanc 63 400 Chamalières;04 73 31 76 00;www.ehpad-les-savarounes.com;Clermont Ferrand;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Champeix : Les campellis;route de clemensat 63320 CHAMPEIX;04 73 54 55 70;;Issoire;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Champeix : Les campellis;route de clemensat 63320 CHAMPEIX;04 73 54 55 70;;Issoire;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Chatel Guyon : Les candelies ;49 rue Antoine Faucher, 63140 Châtel-Guyon;04 73 86 04 38;;Riom;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Chatel Guyon : Les candelies ;49 rue Antoine Faucher, 63140 Châtel-Guyon;04 73 86 04 38;;Riom;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Clermont Ferrand : Korian L'Oradou ;Allée de Beaulieu 63000 Clermont Ferrand;04 73 74 46 46;www.korian.fr;Clermont Ferrand;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Clermont Ferrand : Korian L'Oradou ;Allée de Beaulieu 63000 Clermont Ferrand;04 73 74 46 46;www.korian.fr;Clermont Ferrand;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Clermont Ferrand : La sainte famille ;8 rue Claussmann 63000 Clermont Ferrand;04 73 92 36 44;;Clermont Ferrand;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Clermont Ferrand : La sainte famille ;8 rue Claussmann 63000 Clermont Ferrand;04 73 92 36 44;;Clermont Ferrand;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Clermont Ferrand : Les Hortenseias ;3 rue Berteaux 63000 Clermont Fd;04 73 23 67 50;;Clermont Ferrand;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Clermont Ferrand : Les Hortenseias ;3 rue Berteaux 63000 Clermont Fd;04 73 23 67 50;;Clermont Ferrand;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Clermont Ferrand : Les oppalines ;7 rue Giscard de la Tour Fondue 63000 Clermont Fd;04 73 17 08 00;;Clermont Ferrand;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Clermont Ferrand : Les oppalines ;7 rue Giscard de la Tour Fondue 63000 Clermont Fd;04 73 17 08 00;;Clermont Ferrand;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
Hébergement temporaire Clermont Ferrand : Résidence des 9 soleils ;29 rue Marivaux 63000 Clermont Fd;04 73 26 34 58;;Clermont Ferrand;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
Hébergement temporaire Clermont Ferrand : Résidence des 9 soleils ;29 rue Marivaux 63000 Clermont Fd;04 73 26 34 58;;Clermont Ferrand;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
Hébergement temporaire Clermont Ferrand : Résidence renouard ;29 rue Marivaux 63000 Clermont Fd;04 73 34 98 00;;Clermont Ferrand;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
Hébergement temporaire Clermont Ferrand : Résidence renouard ;29 rue Marivaux 63000 Clermont Fd;04 73 34 98 00;;Clermont Ferrand;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Combromde : les orchies ;3 Rue de la Barre, 63460 Combronde;04 73 97 11 53;;Riom;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Combromde : les orchies ;3 Rue de la Barre, 63460 Combronde;04 73 97 11 53;;Riom;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Cournon : George Sand ;48 Avenue de la Liberté, 63800 Cournon-d'Auvergne;04 73 77 29 30;;Clermont Ferrand;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Cournon : George Sand ;48 Avenue de la Liberté, 63800 Cournon-d'Auvergne;04 73 77 29 30;;Clermont Ferrand;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Courpière : Les papillons d'or ;32 avenue de Thiers,63120 CourpiËre;04 73 53 29 60;www.ehpadlespapillonsdor.com;Thiers;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Courpière : Les papillons d'or ;32 avenue de Thiers,63120 CourpiËre;04 73 53 29 60;www.ehpadlespapillonsdor.com;Thiers;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Gerzat : Le marronnier Blanc ;1 rue de smarroniers, 63360 GERZAT;04 73 14 59 09;;Clermont Ferrand;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Gerzat : Le marronnier Blanc ;1 rue de smarroniers, 63360 GERZAT;04 73 14 59 09;;Clermont Ferrand;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Issoire : La Cascade;9 rue raoul Bardy, 63500 Issoire;04 73 89 47 29;;Issoire;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Issoire : La Cascade;9 rue raoul Bardy, 63500 Issoire;04 73 89 47 29;;Issoire;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Issoire La providence ;9 rue de la Safournière, 63500 Issoire;04 73 89 19 81;www.ehpad-laprovidence-issoire.com;Issoire;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Issoire La providence ;9 rue de la Safournière, 63500 Issoire;04 73 89 19 81;www.ehpad-laprovidence-issoire.com;Issoire;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire La monnerie le montel : Les chatilles ;rue du bonnefond;04 73 51 62 00;;Thiers;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire La monnerie le montel : Les chatilles ;rue du bonnefond;04 73 51 62 00;;Thiers;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Le cendre : La croix marine;19 Avenue du Puy Marmant, 63670 Le Cendre;04 73 84 03 91;www.croixmarine.fr;Clermont Ferrand;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Le cendre : La croix marine;19 Avenue du Puy Marmant, 63670 Le Cendre;04 73 84 03 91;www.croixmarine.fr;Clermont Ferrand;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Lempdes : Louis pasteur ;4 rue Louis Pasteur 63370 Lempdes;04 63 66 08 37;;Clermont Ferrand;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Lempdes : Louis pasteur ;4 rue Louis Pasteur 63370 Lempdes;04 63 66 08 37;;Clermont Ferrand;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Lezoux : Saint joseph ;52 Rue des Aisés, 63190 Lezoux;04 73 68 27 27;www.ehpadsaintjoseph-lezoux.com;Thiers;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Lezoux : Saint joseph ;52 Rue des Aisés, 63190 Lezoux;04 73 68 27 27;www.ehpadsaintjoseph-lezoux.com;Thiers;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Maringues : L'ombelle ;rue beaudet Lafarge, 63350 Maringues;04 73 68 60 79;;Thiers;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Maringues : L'ombelle ;rue beaudet Lafarge, 63350 Maringues;04 73 68 60 79;;Thiers;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Menat : pays de Menat ;les Chomettes, 63560 Menat;04 73 52 77 90;www.maison-retraite-ombelle.com;Riom;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Menat : pays de Menat ;les Chomettes, 63560 Menat;04 73 52 77 90;www.maison-retraite-ombelle.com;Riom;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Pont du château : les rives d'allier ;Chemin de Paulhat, 63430 Pont-du-Ch‚teau;04 73 83 44 31;www.residalya.com;Clermont Ferrand;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Pont du château : les rives d'allier ;Chemin de Paulhat, 63430 Pont-du-Ch‚teau;04 73 83 44 31;www.residalya.com;Clermont Ferrand;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Puy guillaume : Le colombier ;3 rue pasteur, 63290 Puy-Guillaume;04 73 94 10 22;;Thiers;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Puy guillaume : Le colombier ;3 rue pasteur, 63290 Puy-Guillaume;04 73 94 10 22;;Thiers;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Randan : Les tilleuls;2 Rue des Dômes, 63310 Randan;04 70 41 50 95;www.ehpad-randan.fr;Riom;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Randan : Les tilleuls;2 Rue des Dômes, 63310 Randan;04 70 41 50 95;www.ehpad-randan.fr;Riom;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Randan : Villa Claudine ;4 place de la Mairie, 63310 Randan;04 70 41 56 66;www.villaclaudine.fr;Riom;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Randan : Villa Claudine ;4 place de la Mairie, 63310 Randan;04 70 41 56 66;www.villaclaudine.fr;Riom;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Rochefort montagne : Saint Elisabeth;le marchédial, 63210 Rochefort-Montagne;04 73 65 82 27;www.ehpad-rochefort-montagne.fr;Le Mont Dore;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Rochefort montagne : Saint Elisabeth;le marchédial, 63210 Rochefort-Montagne;04 73 65 82 27;www.ehpad-rochefort-montagne.fr;Le Mont Dore;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Romagnat : Les tonnelles ;3 place François Mitterrand, 63540 Romagnat;04 73 62 73 20;;Clermont Ferrand;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Romagnat : Les tonnelles ;3 place François Mitterrand, 63540 Romagnat;04 73 62 73 20;;Clermont Ferrand;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Royat Anatole France ORPEA ;10 Avenue Anatole France, 63130 Royat;04 73 29 54 00;www.orpea.com;Clermont Ferrand;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Royat Anatole France ORPEA ;10 Avenue Anatole France, 63130 Royat;04 73 29 54 00;www.orpea.com;Clermont Ferrand;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Saint germain l'herme Maison de retraite roux de Berny ;place De La Rodade, 63630 Saint-Germain-l'Herm;04 73 72 00 26;;Ambert;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Saint germain l'herme Maison de retraite roux de Berny ;place De La Rodade, 63630 Saint-Germain-l'Herm;04 73 72 00 26;;Ambert;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Saint germain lembron Le verger;Chemin de la Plagne, 63340 Saint-Germain-Lembron;04 73 96 42 72;;Issoire;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Saint germain lembron Le verger;Chemin de la Plagne, 63340 Saint-Germain-Lembron;04 73 96 42 72;;Issoire;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Sauxillanges Charles Andraud ;6 Rue de l'Hospice, 63490 Sauxillanges;04 73 96 82 24;;Issoire;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Sauxillanges Charles Andraud ;6 Rue de l'Hospice, 63490 Sauxillanges;04 73 96 82 24;;Issoire;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaires Saint sauves d'auvergne Résidence du parc ;parc municipal, 63950 Saint sauves d'Auvergne;04 73 81 00 62;;Le Mont Dore;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaires Saint sauves d'auvergne Résidence du parc ;parc municipal, 63950 Saint sauves d'Auvergne;04 73 81 00 62;;Le Mont Dore;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
IDE Ambert ;;;www.pagesjaunes.fr/annuaire/ambert-63/infirmiers-cabinets-soins-a-domicile;Ambert;1;1;0;1;0;0;0;0;1;1;1;0;0;0;15
IDE BILLOM;;;www.pagesjaunes.fr/annuaire/billom-63/infirmiers-cabinets-soins-a-domicile;Billom;1;1;0;1;0;0;0;0;1;1;1;0;0;0;15
IDE Clermont ;;;www.pagesjaunes.fr/annuaire/clermont-ferrand-63/infirmiers-cabinets-soins-a-domicile;Clermont Ferrand;1;1;0;1;0;0;0;0;1;1;1;0;0;0;15
IDE Issoire;;;www.pagesjaunes.fr/annuaire/issoire-63/infirmiers-cabinets-soins-a-domicile;Issoire;1;1;0;1;0;0;0;0;1;1;1;0;0;0;15
IDE Le mont dore;;;www.pagesjaunes.fr/pros/53375324;Le Mont Dore;1;1;0;1;0;0;0;0;1;1;1;0;0;0;15
IDE Riom;;;www.pagesjaunes.fr/recherche/Riom-63/infirmieres-a-domicile;Riom;1;1;0;1;0;0;0;0;1;1;1;0;0;0;15
IDE Thiers;;;www.pagesjaunes.fr/annuaire/thiers-63/infirmiers-cabinets-soins-a-domicile;Thiers;1;1;0;1;0;0;0;0;1;1;1;0;0;0;15
Kinésithérapeute Ambert;;;www.pagesjaunes.fr/annuaire/ambert-63/kinesitherapeuthe;Ambert;1;1;0;1;0;0;0;0;1;1;0;0;0;0;10
Kinésithérapeute Ambert;;;www.pagesjaunes.fr/annuaire/ambert-63/kinesitherapeuthe;Ambert;1;1;1;0;0;0;0;0;0;1;0;0;0;0;10
Kinésithérapeute Billom;;;www.pagesjaunes.fr/annuaire/billom-63/kinesitherapeuthe;Billom;1;1;0;1;0;0;0;0;1;1;0;0;0;0;10
Kinésithérapeute Billom;;;www.pagesjaunes.fr/annuaire/billom-63/kinesitherapeuthe;Billom;1;1;1;0;0;0;0;0;0;1;0;0;0;0;10
Kinésithérapeute Clermont;;;www.pagesjaunes.fr/annuaire/clermont-ferrand-63/kinesitherapeutes-masseurs-kinesitherapeutes;Clermont Ferrand;1;1;0;1;0;0;0;0;1;1;0;0;0;0;10
Kinésithérapeute Clermont;;;www.pagesjaunes.fr/annuaire/clermont-ferrand-63/kinesitherapeutes-masseurs-kinesitherapeutes;Clermont Ferrand;1;1;1;0;0;0;0;0;0;1;0;0;0;0;10
Kinesithérapeute Issoire;;;www.pagesjaunes.fr/pros/12122555;Issoire;1;1;0;1;0;0;0;0;1;1;0;0;0;0;10
Kinesithérapeute Issoire;;;www.pagesjaunes.fr/pros/12122555;Issoire;1;1;1;0;0;0;0;0;0;1;0;0;0;0;10
Kinesithérapeute Le mont dore;;;www.pagesjaunes.fr/annuaire/le-mont-dore-63/kinesitherapeutes-masseurs-kinesitherapeutes;Le Mont Dore;1;1;0;1;0;0;0;0;1;1;0;0;0;0;10
Kinésithérapeute Le mont dore;;;www.pagesjaunes.fr/annuaire/le-mont-dore-63/kinesitherapeutes-masseurs-kinesitherapeutes;Le Mont Dore;1;1;1;0;0;0;0;0;0;1;0;0;0;0;10
Kinesithérapeute Riom;;;www.pagesjaunes.fr/annuaire/Riom-63/kinesitherapeuthe;Riom;1;1;0;1;0;0;0;0;1;1;0;0;0;0;10
Kinesithérapeute Riom;;;www.pagesjaunes.fr/annuaire/Riom-63/kinesitherapeuthe;Riom;1;1;1;0;0;0;0;0;0;1;0;0;0;0;10
Kinésitherapeute Thiers;;;www.pagesjaunes.fr/annuaire/thier-63/kinesitherapeuthe;Thiers;1;1;0;1;0;0;0;0;1;1;0;0;0;0;10
Kinésitherapeute Thiers;;;www.pagesjaunes.fr/annuaire/thier-63/kinesitherapeuthe;Thiers;1;1;1;0;0;0;0;0;0;1;0;0;0;0;10
MAIA Ambert;16 avenue Georges Clémenceau 63600 Ambert;04 73 82 96 67;www.cliclivradoisforez.org/espace-professionnels/;Ambert;1;0;0;1;0;0;1;1;1;0;0;1;1;1;16
MAIA Ambert;16 avenue Georges Clémenceau 63600 Ambert;04 73 82 96 67;www.cliclivradoisforez.org/espace-professionnels/;Ambert;0;1;0;1;0;0;1;1;1;1;1;1;1;1;16
MAIA Billom;21 rue saint loup 63160 Billom;04 73 60 48 85;www.clic-billom.fr;Billom;1;0;0;1;0;0;1;1;1;0;0;1;1;1;16
MAIA Billom;21 rue saint loup 63160 Billom;04 73 60 48 85;www.clic-billom.fr;Billom;0;1;0;1;0;0;1;1;1;1;1;1;1;1;16
MAIA Clermont;13 Rue Berteaux, 63000 Clermont-Ferrand;04 73 15 01 90;www.clic-agglo-clermont.fr;Clermont Ferrand;1;0;0;1;0;0;1;1;1;0;0;1;1;1;16
MAIA Clermont;13 Rue Berteaux, 63000 Clermont-Ferrand;04 73 15 01 90;www.clic-agglo-clermont.fr;Clermont Ferrand;0;1;0;1;0;0;1;1;1;1;1;1;1;1;16
MAIA Issoire;11 rue espagnon 63500 Issoire;04 73 89 67 38;www.personnes-agee-aide-issoire.fr;Issoire;1;0;0;1;0;0;1;1;1;0;0;1;1;1;16
MAIA Issoire;11 rue espagnon 63500 Issoire;04 73 89 67 38;www.personnes-agee-aide-issoire.fr;Issoire;0;1;0;1;0;0;1;1;1;1;1;1;1;1;16
MAIA Le Mont Dore;maison des services de santé, ancienne poste 63200 Riom;04 73 65 20 89;www.clicmontdore.com;Le Mont Dore;1;0;0;1;0;0;1;1;1;0;0;1;1;1;16
MAIA Le Mont Dore;maison des services de santé, ancienne poste 63200 Riom;04 73 65 20 89;www.clicmontdore.com;Le Mont Dore;0;1;0;1;0;0;1;1;1;1;1;1;1;1;16
MAIA Riom;73 rue Lafayette 63200 Riom;04 73 33 17 64;www.clic-Riom.fr;Riom;1;0;0;1;0;0;1;1;1;0;0;1;1;1;16
MAIA Riom;73 rue Lafayette 63200 Riom;04 73 33 17 64;www.clic-Riom.fr;Riom;0;1;0;1;0;0;1;1;1;1;1;1;1;1;16
MAIA Thiers;4 place des hirondelles 63300 Thiers;04 73 51 64 85;www.clic-thiers.com;Thiers;1;0;0;1;0;0;1;1;1;0;0;1;1;1;16
MAIA Thiers;4 place des hirondelles 63300 Thiers;04 73 51 64 85;www.clic-thiers.com;Thiers;0;1;0;1;0;0;1;1;1;1;1;1;1;1;16
Ophtalmologues Ambert;;;;Ambert;1;0;1;0;0;0;0;0;0;0;1;0;0;0;4
Ophtalmologues Billom;;;;Billom;1;0;1;0;0;0;0;0;0;0;1;0;0;0;4
Ophtalmologues Clermont;;;;Clermont Ferrand;1;0;1;0;0;0;0;0;0;0;1;0;0;0;4
Ophtalmologues Issoire;;;;Issoire;1;0;1;0;0;0;0;0;0;0;1;0;0;0;4
Ophtalmologues Le Mont Dore;;;;Le Mont Dore;1;0;1;0;0;0;0;0;0;0;1;0;0;0;4
Ophtalmologues Riom;;;;Riom;1;0;1;0;0;0;0;0;0;0;1;0;0;0;4
Ophtalmologues Thiers;;;;Thiers;1;0;1;0;0;0;0;0;0;0;1;0;0;0;4
Opticien Ambert;;;www.pagesjaunes.fr/annuaire/ambert-63/opticiens;Ambert;1;0;0;1;0;0;0;0;0;0;1;0;0;0;4
Opticien Billom;;;www.pagesjaunes.fr/annuaire/billom-63/opticiens;Billom;1;0;0;1;0;0;0;0;0;0;1;0;0;0;4
Opticien Issoire;;;www.pagesjaunes.fr/annuaire/issoire-63/opticiens;Issoire;1;0;0;1;0;0;0;0;0;0;1;0;0;0;4
Opticien Le Mont dore;;;www.pagesjaunes.fr/annuaire/le-mont-dore-63/opticiens;Le Mont Dore;1;0;0;1;0;0;0;0;0;0;1;0;0;0;4
Opticien mobile;;06 02 05 87 92;www.auvergneopticmobile.fr;Ambert;1;0;0;1;0;0;0;0;0;0;1;0;0;0;4
Opticien mobile;;06 02 05 87 92;www.auvergneopticmobile.fr;Billom;1;0;0;1;0;0;0;0;0;0;1;0;0;0;4
Opticien mobile;;06 02 05 87 92;www.auvergneopticmobile.fr;Clermont Ferrand;1;0;0;1;0;0;0;0;0;0;1;0;0;0;4
Opticien mobile;;06 02 05 87 92;www.auvergneopticmobile.fr;Issoire;1;0;0;1;0;0;0;0;0;0;1;0;0;0;4
Opticien mobile;;06 02 05 87 92;www.auvergneopticmobile.fr;Le Mont Dore;1;0;0;1;0;0;0;0;0;0;1;0;0;0;4
Opticien mobile;;06 02 05 87 92;www.auvergneopticmobile.fr;Riom;1;0;0;1;0;0;0;0;0;0;1;0;0;0;4
Opticien mobile;;06 02 05 87 92;www.auvergneopticmobile.fr;Thiers;1;0;0;1;0;0;0;0;0;0;1;0;0;0;4
Opticien Riom;;;www.pagesjaunes.fr/annuaire/Riom-63/opticiens;Riom;1;0;0;1;0;0;0;0;0;0;1;0;0;0;4
Opticien Thiers;;;www.pagesjaunes.fr/annuaire/thiers-63/opticiens;Thiers;1;0;0;1;0;0;0;0;0;0;1;0;0;0;4
Opticiens Clermont ;;;www.pagesjaunes.fr/annuaire/clermont-ferrand-63/opticiens;Clermont Ferrand;1;0;0;1;0;0;0;0;0;0;1;0;0;0;4
ORL Ambert;;;www.pagesjaunes.fr/annuaire/clermont-ferrand-63/medecins-orl;Ambert;1;0;1;0;0;0;0;0;0;0;1;0;0;0;4
ORL Billom;;;www.pagesjaunes.fr/annuaire/clermont-ferrand-63/medecins-orl;Billom;1;0;1;0;0;0;0;0;0;0;1;0;0;0;4
ORL Clermont;;;www.pagesjaunes.fr/annuaire/clermont-ferrand-63/medecins-orl;Clermont Ferrand;1;0;1;0;0;0;0;0;0;0;1;0;0;0;4
ORL Issoire;;;www.pagesjaunes.fr/annuaire/clermont-ferrand-63/medecins-orl;Issoire;1;0;1;0;0;0;0;0;0;0;1;0;0;0;4
ORL Le Mont Dore;;;www.pagesjaunes.fr/recherche/le-mont-dore-63/oto-rhino-laryngologiste;Le Mont Dore;1;0;1;0;0;0;0;0;0;0;1;0;0;0;4
ORL Riom;;;www.pagesjaunes.fr/annuaire/clermont-ferrand-63/medecins-orl;Riom;1;0;1;0;0;0;0;0;0;0;1;0;0;0;4
ORL Thiers;;;www.pagesjaunes.fr/annuaire/clermont-ferrand-63/medecins-orl;Thiers;1;0;1;0;0;0;0;0;0;0;1;0;0;0;4
Podologue Issoire;;;www.pagesjaunes.fr/annuaire/issoire-63/podologues-pedicures-podologues;Issoire;1;1;0;1;0;0;0;0;0;1;0;0;0;0;10
Podologue Le Mont Dore;;;www.pagesjaunes.fr/pros/06642207;Le Mont Dore;1;1;0;1;0;0;0;0;0;1;0;0;0;0;10
Podologue Riom;;;www.pagesjaunes.fr/annuaire/Riom-63/podologues-pedicures-podologues;Riom;1;1;0;1;0;0;0;0;0;1;0;0;0;0;10
Podologues Ambert;;;www.pagesjaunes.fr/annuaire/ambert-63/podologues-pedicures-podologues;Ambert;1;1;0;1;0;0;0;0;0;1;0;0;0;0;10
Podologues Billom;;;www.pagesjaunes.fr/annuaire/billom-63/podologues-pedicures-podologues;Billom;1;1;0;1;0;0;0;0;0;1;0;0;0;0;10
Podologues Clermont;;;www.pagesjaunes.fr/annuaire/clermont-ferrand/podologue;Clermont Ferrand;1;1;0;1;0;0;0;0;0;1;0;0;0;0;10
Podologues Thiers;;;www.pagesjaunes.fr/annuaire/thiers-63/podologues-pedicures-podologues;Thiers;1;1;0;1;0;0;0;0;0;1;0;0;0;0;10
Procureur de la république Clermont ;16 place de l'Etoile, CS 20005 63033 Clermont Ferrand;04 73 31 77 00;;Ambert;1;1;1;0;0;0;0;1;0;0;0;0;0;0;19
Procureur de la république Clermont ;16 place de l'Etoile, CS 20005 63033 Clermont Ferrand;04 73 31 77 00;;Billom;1;1;1;0;0;0;0;1;0;0;0;0;0;0;19
Procureur de la république Clermont ;16 place de l'Etoile, CS 20005 63033 Clermont Ferrand;04 73 31 77 00;;Clermont Ferrand;1;1;1;0;0;0;0;1;0;0;0;0;0;0;19
Procureur de la république Clermont ;16 place de l'Etoile, CS 20005 63033 Clermont Ferrand;04 73 31 77 00;;Issoire;1;1;1;0;0;0;0;1;0;0;0;0;0;0;19
Procureur de la république Clermont ;16 place de l'Etoile, CS 20005 63033 Clermont Ferrand;04 73 31 77 00;;Le Mont Dore;1;1;1;0;0;0;0;1;0;0;0;0;0;0;19
Procureur de la république Clermont ;16 place de l'Etoile, CS 20005 63033 Clermont Ferrand;04 73 31 77 00;;Riom;1;1;1;0;0;0;0;1;0;0;0;0;0;0;19
Procureur de la république Clermont ;16 place de l'Etoile, CS 20005 63033 Clermont Ferrand;04 73 31 77 00;;Thiers;1;1;1;0;0;0;0;1;0;0;0;0;0;0;19
SMTI/USLD Association hospitalière Sainte Jeanne D'arc;33 rue Gabriel Peri 63000 Clermont Fd;04 73 43 53 53 ;www.ahsm.eu;Clermont Ferrand;0;1;0;0;1;1;0;1;1;1;1;0;0;0;17
SMTI/USLD Centre hospitalier Ambert;rue Anna Roddier 63600 Ambert;04 73 82 73 82;www.ch-ambert.fr;Ambert;0;1;0;0;1;1;0;1;1;1;1;0;0;0;17
SMTI/USLD Centre hospitalier Billom ;3 bd St Roch 63160 Billom;04 73  60 48 48;www.hl-billom.fr;Billom;0;1;0;0;1;1;0;1;1;1;1;0;0;0;17
SMTI/USLD Centre hospitalier Le Mont Dore ;2 rue du capitaine Chazotte 63240 Le Mont Dore;04 73 65 33 33;www.hopital-montdore.com;Le Mont Dore;0;1;0;0;1;1;0;1;1;1;1;0;0;0;17
